age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-class
34,11, White, Female,0,0,40,0
49,5, White, Male,0,0,45,0
41,10, Asian-Pac-Islander, Male,0,0,40,0
28,13, White, Male,0,0,21,0
38,10, White, Male,0,0,55,1
47,12, White, Male,0,1740,40,0
28,9, White, Male,0,0,40,0
44,14, White, Male,7688,0,50,1
41,13, White, Male,0,0,40,0
50,15, White, Male,0,0,36,1
73,9, White, Male,0,0,24,0
21,10, Black, Male,0,0,40,0
38,9, White, Female,0,0,40,0
47,10, White, Female,0,0,40,0
52,10, White, Male,15024,0,60,1
24,13, White, Male,0,0,45,0
44,13, White, Male,0,0,40,1
27,4, White, Male,0,974,40,0
61,10, Black, Male,0,0,60,1
58,13, White, Male,15024,0,40,1
51,13, White, Female,0,1564,43,1
49,10, White, Female,0,0,55,0
23,10, Black, Male,0,0,20,0
19,11, Black, Female,0,0,40,0
21,9, White, Male,0,0,53,0
56,7, White, Female,0,0,40,0
35,8, White, Male,0,0,40,0
37,10, Amer-Indian-Eskimo, Female,0,0,20,0
41,16, White, Female,0,0,50,1
30,7, White, Male,0,0,40,0
47,10, White, Male,0,0,40,0
59,6, White, Female,0,2559,50,1
55,7, White, Male,0,0,32,0
31,6, Black, Female,0,0,40,0
30,14, White, Male,4386,0,40,1
24,13, White, Male,0,0,48,0
49,10, White, Male,0,0,40,0
23,4, White, Male,0,0,25,0
50,9, White, Female,0,0,35,0
38,13, Black, Male,0,0,40,0
20,10, Asian-Pac-Islander, Female,0,0,20,0
49,10, White, Male,0,0,50,1
45,9, Asian-Pac-Islander, Female,0,0,50,0
46,13, Asian-Pac-Islander, Male,0,0,50,1
19,9, White, Female,0,0,30,0
31,13, White, Female,0,0,40,0
38,9, White, Female,0,0,40,0
56,14, White, Male,0,0,50,1
24,13, White, Male,0,0,40,0
58,9, White, Male,0,0,50,0
28,9, White, Male,0,0,40,0
22,9, White, Male,0,0,40,0
46,9, White, Male,0,0,40,0
30,1, White, Male,0,0,40,0
56,13, White, Male,0,0,45,1
56,9, White, Male,0,0,44,1
50,10, White, Male,0,0,40,0
30,13, White, Female,0,0,40,0
24,9, White, Male,0,0,40,0
42,11, Amer-Indian-Eskimo, Female,0,0,40,0
31,9, White, Male,0,0,40,1
46,6, White, Female,0,0,25,0
31,13, White, Female,0,0,65,1
38,13, White, Female,7688,0,40,1
44,14, White, Male,0,0,40,1
55,13, White, Male,0,2415,50,1
19,9, White, Male,0,0,20,0
45,14, White, Female,0,0,40,1
50,10, White, Male,0,0,70,0
53,5, White, Male,0,0,40,0
41,13, White, Male,99999,0,65,1
45,10, Black, Female,0,0,40,0
21,6, White, Female,0,0,39,0
37,13, White, Female,0,0,40,1
42,9, Black, Female,0,0,40,0
37,9, White, Male,0,0,30,0
45,11, White, Male,0,0,60,0
32,10, White, Female,0,0,20,0
30,15, White, Male,0,0,50,0
37,9, White, Female,0,0,56,0
32,10, White, Male,0,0,40,1
43,13, White, Male,0,0,40,1
46,14, White, Female,6497,0,50,0
33,14, White, Female,0,0,40,0
48,9, White, Female,0,0,40,0
34,9, White, Female,0,0,40,0
34,10, White, Male,0,0,50,1
33,9, White, Male,0,0,40,0
36,13, White, Female,0,0,60,0
23,9, White, Male,0,1669,55,0
39,9, White, Male,0,0,40,0
22,12, White, Female,0,0,25,0
19,9, White, Male,0,0,20,0
47,9, White, Male,7298,0,45,1
46,11, White, Male,0,0,50,0
47,14, White, Female,0,0,6,0
47,16, White, Male,0,0,35,1
52,10, White, Female,0,0,40,0
38,5, White, Male,0,0,40,0
58,9, White, Male,0,0,40,1
32,3, White, Male,0,0,40,0
54,11, White, Female,0,0,10,0
20,10, White, Male,0,0,25,0
25,12, White, Male,0,0,48,0
25,5, White, Male,0,0,15,0
36,13, White, Male,0,1876,44,0
69,9, White, Male,0,0,30,0
28,13, White, Female,0,0,45,1
20,10, White, Female,0,0,20,0
21,4, White, Male,0,0,40,0
37,13, White, Male,0,0,40,1
21,9, White, Male,0,0,32,0
39,9, Black, Female,0,0,40,0
34,11, White, Male,0,0,40,1
33,9, White, Male,0,0,40,0
47,9, White, Male,0,0,50,1
29,11, White, Female,0,0,40,0
48,9, White, Male,0,0,89,0
42,16, White, Male,0,1977,60,1
29,7, White, Female,0,0,40,0
34,9, White, Male,0,0,40,0
20,10, White, Male,0,0,25,0
41,14, White, Male,0,0,40,1
45,10, White, Male,0,1876,50,0
23,9, White, Male,0,0,44,0
19,10, White, Female,0,0,38,0
24,10, White, Male,0,0,40,0
32,9, White, Male,0,0,40,0
52,14, White, Male,15020,0,50,1
36,9, White, Male,0,0,60,1
18,6, White, Male,0,0,30,0
27,9, White, Female,0,0,40,0
26,10, White, Male,0,0,60,0
52,12, White, Female,0,0,32,0
24,10, Amer-Indian-Eskimo, Male,0,0,40,0
42,9, Black, Male,0,0,40,0
39,15, White, Female,7688,0,60,1
20,10, White, Female,0,0,10,0
35,9, Black, Female,0,0,48,0
54,13, White, Male,0,0,40,0
24,13, White, Male,0,0,40,0
24,13, White, Female,0,0,8,0
20,10, Black, Female,0,0,15,0
28,13, White, Female,0,0,35,0
36,9, White, Male,0,0,47,0
38,10, White, Male,0,2258,55,1
22,9, White, Female,0,0,60,0
56,9, White, Male,0,0,40,0
24,13, White, Male,0,0,45,0
24,10, White, Female,0,0,75,0
22,12, White, Female,0,0,40,0
21,10, White, Female,0,0,30,0
42,13, White, Male,0,0,40,1
41,14, White, Female,0,0,55,0
19,9, White, Female,34095,0,20,0
67,10, White, Male,0,0,44,0
20,10, White, Female,0,0,30,0
32,9, Other, Male,0,0,40,0
46,9, Black, Female,0,0,40,0
52,9, White, Female,0,0,36,0
44,13, Black, Male,0,0,40,0
37,13, White, Male,0,1887,40,1
27,10, White, Male,0,0,50,0
35,9, Black, Female,0,0,35,0
30,9, White, Female,0,0,45,0
64,9, White, Male,3137,0,40,0
48,9, White, Female,0,0,37,1
35,4, White, Female,0,0,40,0
28,13, White, Male,0,0,45,0
63,13, Asian-Pac-Islander, Male,0,1977,32,1
40,15, White, Male,0,0,55,1
33,10, White, Male,0,0,40,0
40,10, White, Male,0,0,50,1
25,4, White, Male,0,0,45,0
45,13, White, Male,0,0,38,1
30,10, White, Male,0,0,40,1
53,10, Black, Female,0,0,40,0
63,9, Asian-Pac-Islander, Male,2105,0,40,0
27,10, White, Male,0,0,60,0
31,7, White, Male,0,0,40,0
33,9, White, Male,0,0,60,0
39,13, White, Male,0,0,40,1
42,10, White, Male,0,0,45,1
19,9, Black, Male,0,0,30,0
31,13, White, Male,0,0,40,0
53,9, White, Male,0,0,40,0
47,10, White, Male,0,0,20,0
27,16, White, Female,0,0,40,0
22,9, White, Female,0,0,40,0
29,9, White, Female,0,0,40,1
52,9, White, Female,0,1762,40,0
32,11, White, Male,0,0,46,0
23,9, White, Male,0,0,40,0
27,10, White, Male,0,0,20,0
53,9, Black, Female,0,0,40,0
18,9, White, Male,0,0,20,0
41,13, White, Female,0,0,30,0
27,9, White, Female,0,0,40,0
30,10, White, Male,0,0,40,0
41,9, White, Female,0,0,40,0
21,10, White, Female,0,0,30,0
58,9, Black, Female,0,0,40,0
45,13, White, Female,0,0,40,0
40,6, White, Male,0,0,40,0
21,10, White, Female,0,0,40,0
29,13, Other, Female,0,1590,40,0
50,11, Black, Female,0,0,40,0
26,9, White, Male,0,0,40,0
23,9, White, Female,0,0,40,0
27,13, White, Male,0,0,40,0
36,13, Black, Female,0,0,40,0
22,9, White, Male,0,0,40,0
37,10, White, Male,0,0,40,0
54,13, White, Male,0,0,40,0
36,9, White, Male,0,0,50,0
44,11, Black, Male,0,0,40,0
38,10, Black, Male,0,0,40,1
49,10, White, Female,0,0,40,0
18,7, White, Male,0,0,12,0
26,13, White, Male,0,0,48,0
32,7, White, Female,0,0,40,0
35,9, White, Male,0,0,40,0
40,9, White, Female,0,0,45,0
40,9, White, Male,3411,0,40,0
42,15, Asian-Pac-Islander, Male,0,0,72,1
30,9, White, Male,0,0,40,0
19,10, White, Female,0,0,20,0
36,12, White, Male,0,0,60,1
31,9, White, Female,0,0,40,0
50,12, White, Male,0,0,60,0
38,9, Black, Male,0,0,40,0
35,10, White, Male,0,0,50,1
45,13, White, Male,0,0,40,1
29,6, White, Female,0,0,40,0
41,10, White, Male,0,0,46,1
33,15, White, Female,0,0,50,1
49,10, White, Female,0,0,60,0
28,10, White, Male,0,0,40,1
49,13, Black, Male,15024,0,40,1
27,9, White, Female,0,0,40,0
47,9, White, Male,2885,0,32,0
42,16, White, Female,0,0,40,1
30,9, White, Male,0,0,60,0
37,9, White, Male,0,0,40,0
37,16, White, Female,0,0,35,0
51,9, Black, Female,0,0,38,0
27,9, White, Male,0,0,40,0
53,9, White, Female,0,0,40,0
45,9, White, Male,0,0,40,0
37,13, White, Male,0,0,45,0
54,14, Asian-Pac-Islander, Male,0,0,40,1
47,9, White, Male,0,0,42,1
35,9, White, Male,0,0,40,1
33,9, White, Male,0,0,40,0
28,10, Black, Male,0,0,40,0
39,13, White, Female,0,0,55,1
33,13, White, Male,0,0,40,0
34,7, White, Female,0,0,40,0
53,9, White, Male,0,0,40,1
21,12, White, Male,0,0,35,0
31,16, White, Male,7298,0,55,1
63,9, White, Male,0,0,45,0
21,10, White, Male,0,0,30,0
59,9, White, Male,0,0,40,1
50,2, Black, Female,0,0,40,0
19,9, White, Male,0,0,30,0
31,13, White, Male,0,0,45,0
23,13, White, Female,0,0,40,0
45,11, White, Female,0,0,40,1
35,13, White, Male,0,0,40,0
32,13, White, Male,0,0,40,0
20,4, White, Female,0,0,60,0
38,9, White, Male,0,0,40,1
49,9, Asian-Pac-Islander, Female,0,0,8,0
64,9, White, Female,0,0,40,0
60,7, White, Male,0,0,20,0
25,13, White, Female,0,0,50,0
21,9, White, Male,0,0,35,0
26,9, White, Female,0,1602,15,0
23,10, White, Male,0,0,20,0
67,14, White, Male,0,0,48,1
24,9, White, Female,0,0,30,0
46,2, White, Female,0,0,40,0
38,16, Asian-Pac-Islander, Male,0,0,40,0
20,4, White, Male,0,0,40,0
26,13, White, Male,0,0,48,0
58,9, White, Male,0,0,40,0
31,10, Asian-Pac-Islander, Male,0,0,40,0
37,12, Black, Male,0,0,38,0
45,4, Black, Female,0,0,35,0
33,9, White, Female,0,0,50,0
33,14, Black, Male,0,0,40,0
35,9, White, Male,0,0,25,0
60,9, Black, Male,0,0,40,0
21,10, White, Female,0,0,20,0
38,6, Black, Male,0,0,45,0
40,11, White, Female,0,0,40,0
40,10, White, Female,0,0,40,1
44,15, White, Male,0,0,70,1
27,10, White, Male,0,0,60,0
34,10, White, Male,0,0,55,1
49,10, White, Male,0,0,40,0
37,10, White, Male,0,0,50,1
52,6, White, Male,0,0,30,1
46,10, Black, Male,0,0,40,0
43,9, White, Male,0,0,40,0
46,13, White, Female,99999,0,40,1
25,10, White, Female,0,0,15,0
48,13, White, Male,0,0,40,0
36,10, White, Male,0,0,55,0
37,9, White, Male,14344,0,40,1
42,14, White, Male,0,0,50,1
60,12, White, Male,0,0,24,0
37,10, White, Male,0,0,55,1
44,12, Black, Male,0,0,40,0
32,6, White, Male,0,0,40,0
29,13, White, Female,0,0,40,0
42,14, White, Male,0,0,35,1
17,7, White, Male,0,0,12,0
41,8, White, Female,0,0,10,0
34,10, White, Female,0,1887,40,1
56,6, White, Female,0,0,32,0
28,10, White, Male,0,0,40,0
28,7, White, Male,0,0,40,0
19,4, White, Male,0,0,25,0
49,10, White, Male,0,0,40,1
36,10, White, Female,0,0,50,0
25,10, White, Male,0,0,35,0
42,13, White, Male,0,0,40,0
47,15, White, Male,0,1977,50,1
26,10, White, Male,0,0,40,0
35,10, White, Male,0,0,58,0
37,9, White, Male,0,0,45,0
39,9, Amer-Indian-Eskimo, Male,4650,0,48,0
42,9, White, Male,0,0,35,1
41,10, White, Female,0,0,36,1
23,10, White, Female,0,0,24,0
31,9, White, Male,0,0,40,0
36,10, White, Male,0,0,57,1
20,10, White, Female,0,0,25,0
36,10, White, Male,0,0,45,0
50,9, White, Male,0,0,50,1
37,9, White, Male,0,0,40,0
25,13, White, Male,27828,0,50,1
39,10, White, Female,0,0,60,0
32,9, White, Female,0,0,40,0
59,10, White, Female,0,0,35,0
29,13, White, Male,3411,0,45,0
50,9, Black, Male,0,0,40,0
42,11, White, Male,0,0,37,0
32,10, White, Male,0,0,40,0
48,12, White, Male,0,1902,40,1
20,9, White, Male,3781,0,35,0
50,6, White, Male,0,0,45,0
18,10, White, Male,0,0,30,0
60,14, White, Male,0,0,50,0
42,14, White, Male,0,0,22,0
49,9, White, Female,0,0,35,0
35,10, White, Female,0,0,40,0
30,12, White, Male,0,0,60,0
59,10, White, Male,0,0,40,1
24,9, Black, Male,13550,0,50,1
55,12, White, Female,0,0,40,0
19,9, White, Female,0,0,20,0
39,9, White, Male,0,0,40,0
48,10, White, Female,0,0,40,0
44,13, White, Male,7688,0,40,1
21,10, White, Male,0,0,30,0
23,13, Black, Male,0,0,40,0
22,10, White, Male,0,0,30,0
55,14, White, Male,0,0,55,1
19,10, White, Female,0,0,40,0
23,10, White, Male,0,0,25,0
46,9, White, Male,15024,0,44,1
23,13, White, Female,0,0,23,0
47,14, White, Male,15024,0,50,1
23,10, White, Female,0,0,15,0
42,10, White, Male,0,0,40,1
22,13, White, Female,0,0,10,0
18,9, White, Male,0,0,20,0
37,13, White, Male,0,1977,50,1
34,5, White, Male,0,0,50,0
30,12, White, Female,0,0,40,0
62,10, White, Female,0,0,50,0
51,10, White, Male,0,0,40,0
34,9, Black, Male,0,0,30,0
28,14, White, Male,0,0,40,0
56,6, White, Male,0,0,40,0
46,9, White, Female,0,0,30,0
46,10, White, Male,0,1887,45,1
23,10, White, Female,0,0,40,0
33,13, Black, Female,0,0,30,0
27,9, Asian-Pac-Islander, Male,0,0,40,0
21,10, Black, Female,0,0,20,0
36,3, White, Male,7298,0,40,1
37,13, White, Female,0,0,36,0
39,7, White, Male,0,0,40,0
36,9, White, Male,7298,0,60,1
24,12, White, Male,2354,0,40,0
26,12, Black, Female,0,0,40,0
37,9, White, Female,0,0,60,0
34,9, White, Male,0,0,50,0
33,9, White, Female,0,0,40,0
33,9, White, Male,0,0,30,0
20,9, White, Female,0,0,8,0
26,10, White, Female,0,0,38,0
47,9, White, Female,0,0,20,1
17,7, White, Female,0,0,20,0
53,11, White, Male,0,1485,40,0
31,10, White, Female,0,0,35,0
34,7, White, Male,0,0,40,0
23,3, White, Male,0,0,40,0
39,13, White, Male,0,0,45,1
21,10, White, Female,0,0,20,0
40,9, Black, Female,0,0,35,0
54,14, White, Male,7298,0,40,1
32,13, Asian-Pac-Islander, Male,0,2002,40,0
29,9, White, Female,2635,0,40,0
27,13, White, Male,0,0,45,1
54,10, White, Male,0,0,40,1
23,9, White, Female,0,0,40,0
38,14, White, Male,0,0,48,1
54,9, White, Female,0,0,35,0
21,10, Asian-Pac-Islander, Male,0,1974,40,0
40,11, White, Male,0,0,42,0
19,6, White, Female,0,0,40,0
35,13, Black, Female,0,0,40,0
39,10, White, Female,2174,0,45,0
41,8, White, Male,0,0,40,1
26,10, White, Female,0,0,40,0
35,9, White, Female,0,0,45,0
70,10, White, Male,0,0,25,0
45,6, White, Male,0,0,40,0
83,9, White, Male,0,0,55,0
59,9, White, Female,0,0,40,0
18,5, Black, Male,0,0,15,0
31,9, White, Male,0,0,40,0
43,14, White, Female,0,0,45,1
24,13, White, Female,0,0,40,0
33,11, White, Male,0,0,50,0
48,14, White, Female,0,0,52,0
27,13, White, Male,0,0,40,0
41,9, White, Male,0,0,40,0
25,9, White, Female,0,0,25,0
53,9, White, Male,0,0,40,1
66,15, White, Male,0,0,50,0
31,10, White, Male,0,0,40,1
30,13, White, Male,0,0,40,0
22,9, White, Male,0,0,40,0
47,13, White, Male,15024,0,60,1
74,9, White, Male,0,0,40,1
37,10, Black, Male,0,1485,70,1
35,10, White, Male,4101,0,60,0
51,13, White, Male,0,1672,70,0
40,10, White, Female,0,0,40,0
51,16, White, Male,0,1887,40,1
26,6, White, Female,0,0,40,0
53,12, Black, Female,0,0,40,0
32,9, White, Male,3781,0,40,0
29,10, Asian-Pac-Islander, Male,0,0,40,0
42,9, White, Male,0,0,40,0
22,10, White, Male,0,0,32,0
33,9, White, Female,0,0,40,0
21,9, Black, Male,0,0,20,0
46,13, White, Male,0,0,45,1
25,7, White, Male,0,0,40,0
29,3, White, Male,0,0,40,0
29,13, White, Male,0,0,48,0
33,16, White, Male,99999,0,60,1
50,12, White, Male,0,0,40,0
22,9, Amer-Indian-Eskimo, Female,0,0,40,0
40,9, White, Male,0,0,40,0
28,9, Amer-Indian-Eskimo, Male,0,0,45,0
54,9, White, Male,0,0,40,0
29,9, White, Male,0,0,40,0
49,9, Black, Female,0,0,40,0
46,7, White, Female,0,0,27,0
71,6, White, Male,0,0,8,0
27,10, White, Male,0,0,80,0
56,9, White, Female,0,0,40,0
64,9, Asian-Pac-Islander, Male,0,0,60,1
23,10, White, Female,0,0,25,0
36,13, White, Male,0,0,40,1
39,14, White, Male,0,0,45,1
26,9, White, Male,0,0,40,0
31,12, White, Male,0,0,40,0
36,13, White, Female,0,0,40,0
43,9, White, Male,0,0,40,1
25,10, White, Female,0,0,50,0
27,9, White, Male,0,0,40,0
24,8, White, Male,0,0,40,0
50,12, White, Male,0,0,20,0
30,9, White, Male,0,0,40,0
24,7, White, Male,0,0,40,0
41,14, White, Female,7430,0,36,1
29,10, White, Male,0,0,45,0
31,10, White, Male,0,0,40,0
54,10, White, Female,0,0,40,0
20,7, White, Female,0,0,50,0
37,9, White, Male,0,0,40,0
28,9, Black, Male,0,0,30,0
39,9, White, Female,0,0,40,1
46,10, White, Female,0,0,40,0
35,13, White, Female,0,0,42,0
36,10, White, Male,99999,0,20,1
44,14, White, Male,0,0,40,1
34,13, White, Male,0,0,50,0
28,9, White, Male,0,0,50,1
38,15, White, Male,0,0,45,1
35,13, White, Male,0,0,52,1
61,9, White, Female,0,0,40,0
45,10, White, Female,0,0,40,0
36,9, White, Male,0,0,40,0
34,9, Black, Male,0,0,30,0
27,11, White, Male,0,0,60,0
22,6, White, Male,0,0,40,0
26,13, White, Female,0,0,40,0
19,7, White, Female,0,0,15,0
36,9, White, Male,0,0,40,0
51,13, White, Male,14084,0,50,1
63,9, White, Male,99999,0,40,1
51,9, White, Male,0,0,40,0
20,10, White, Female,0,0,25,0
42,11, White, Male,0,0,50,0
25,10, White, Male,0,0,40,0
40,11, White, Female,0,0,50,0
49,9, White, Male,0,0,80,0
46,9, Black, Female,0,0,40,0
32,9, White, Male,0,0,50,0
28,10, Black, Male,0,0,40,0
19,9, White, Female,0,0,25,0
18,7, Black, Male,0,0,20,0
39,9, White, Male,0,0,55,0
60,13, White, Female,0,0,30,0
46,13, White, Female,0,1408,40,0
38,4, White, Female,0,0,50,1
36,9, White, Male,0,0,44,1
45,10, White, Male,0,0,40,0
60,13, White, Female,0,2339,40,0
30,7, White, Male,0,0,40,0
22,10, White, Female,0,0,43,0
23,10, White, Male,0,0,45,0
48,10, Black, Female,0,0,24,0
46,9, White, Female,0,0,15,0
43,14, White, Male,0,0,45,1
25,9, Other, Male,0,0,40,0
50,10, White, Male,0,0,40,0
61,9, White, Male,0,0,55,0
35,13, White, Male,0,0,50,0
65,10, White, Female,0,0,40,0
56,9, Asian-Pac-Islander, Male,0,0,45,0
43,13, Asian-Pac-Islander, Female,0,0,80,0
55,9, White, Male,0,0,50,0
22,10, White, Female,0,0,40,0
40,10, White, Male,0,0,32,0
35,9, White, Male,0,1672,50,0
20,5, White, Male,0,0,40,0
46,8, White, Male,0,0,35,1
43,9, White, Male,0,0,40,0
39,7, Black, Male,2635,0,37,0
34,9, White, Female,0,0,20,0
35,9, White, Female,0,0,35,0
30,9, White, Male,0,0,41,0
25,9, Black, Male,0,0,28,0
44,14, White, Male,0,0,35,1
35,9, White, Female,0,0,40,0
41,9, White, Male,0,0,40,0
43,13, White, Male,7298,0,40,1
32,10, White, Female,0,0,40,0
50,4, White, Male,0,0,40,0
20,10, White, Female,0,0,15,0
29,9, White, Female,0,0,20,0
38,15, White, Male,99999,0,70,1
20,6, White, Male,0,0,50,0
41,9, Black, Female,0,0,40,0
27,10, White, Female,0,0,65,0
37,5, White, Male,0,0,40,0
31,6, White, Male,0,0,40,0
49,10, Asian-Pac-Islander, Female,0,0,40,0
33,13, Black, Female,0,0,50,0
31,9, White, Male,0,1848,40,1
19,10, White, Female,0,0,35,0
44,4, White, Male,0,0,40,0
31,10, White, Male,0,0,65,1
62,9, White, Female,0,0,40,0
65,10, White, Male,0,2174,10,1
17,5, White, Male,0,0,40,0
60,9, White, Male,0,0,44,1
31,7, White, Male,0,0,40,0
29,10, Black, Female,0,0,40,0
53,9, White, Male,0,0,40,1
44,10, White, Male,0,0,40,1
43,7, White, Male,0,0,60,0
40,10, White, Male,0,1579,40,0
18,7, Black, Female,0,0,10,0
47,9, White, Female,0,0,43,0
38,13, White, Male,4064,0,40,0
37,12, White, Female,0,0,25,0
40,10, Amer-Indian-Eskimo, Female,0,0,40,0
57,9, Black, Male,0,0,60,1
43,9, White, Female,4101,0,40,0
32,13, Other, Male,0,0,40,0
64,10, White, Male,0,0,40,0
18,8, White, Female,0,0,20,0
40,13, White, Male,0,0,50,0
23,9, White, Male,0,0,40,0
45,11, Black, Female,0,0,40,0
45,14, White, Female,0,0,15,0
27,6, White, Male,0,0,60,0
23,10, White, Male,0,0,40,0
58,9, Asian-Pac-Islander, Male,0,0,30,0
35,9, White, Female,0,0,75,0
47,14, White, Male,0,0,40,1
33,9, White, Male,0,0,50,0
27,13, Asian-Pac-Islander, Male,0,0,40,1
46,12, White, Male,0,0,40,1
24,10, White, Male,0,0,56,0
40,10, White, Male,0,0,44,1
44,9, White, Female,0,0,24,0
31,13, White, Male,0,0,97,1
37,11, White, Male,7688,0,40,1
23,11, White, Female,0,0,40,0
30,13, White, Male,0,0,52,1
31,10, Black, Male,0,0,35,0
32,10, White, Male,3464,0,40,0
27,9, White, Male,0,0,40,0
35,9, Amer-Indian-Eskimo, Male,0,0,55,0
27,13, White, Male,0,1876,40,0
33,9, White, Male,0,0,70,0
34,16, White, Male,0,0,45,1
29,10, White, Male,0,0,50,0
26,14, White, Female,2174,0,40,0
39,9, White, Male,0,0,40,0
37,10, White, Male,3103,0,50,1
51,10, White, Female,0,0,50,1
40,10, White, Male,4934,0,47,1
53,4, Asian-Pac-Islander, Male,0,0,40,0
58,10, Asian-Pac-Islander, Male,0,1485,40,1
29,13, White, Male,0,0,40,1
33,9, Other, Male,0,0,40,0
57,14, White, Male,0,0,60,1
69,9, White, Male,0,0,40,0
20,10, White, Female,0,0,12,0
56,9, White, Female,0,0,25,0
49,3, White, Male,0,0,40,0
34,9, White, Male,0,0,40,0
70,9, White, Male,0,0,37,0
44,13, White, Female,0,0,45,0
37,13, White, Male,10520,0,40,1
58,13, White, Male,0,0,58,0
42,10, White, Female,0,0,25,0
41,9, White, Male,0,0,40,0
28,9, White, Female,0,0,40,0
47,14, White, Male,7688,0,60,1
24,9, White, Female,0,0,40,0
58,9, White, Male,7688,0,55,1
18,9, White, Female,0,0,25,0
50,10, White, Male,0,0,50,1
69,10, White, Female,2050,0,24,0
84,14, White, Male,0,0,66,0
47,13, White, Male,0,0,60,1
19,8, White, Male,0,0,20,0
24,10, Black, Male,0,0,40,0
53,9, White, Male,0,0,50,0
58,10, White, Male,0,0,45,0
22,10, White, Male,0,0,24,0
36,10, White, Male,0,0,52,0
34,8, White, Female,0,0,40,0
43,2, White, Female,0,0,21,0
37,9, White, Male,0,0,24,0
43,15, White, Male,0,0,50,1
42,10, White, Female,0,0,40,1
21,10, White, Male,0,0,30,0
49,9, White, Male,0,0,60,0
35,9, Black, Male,0,0,40,0
49,10, White, Female,0,0,30,0
28,10, Black, Male,0,0,40,0
51,2, White, Male,0,0,40,0
19,4, White, Male,0,0,60,1
56,5, White, Male,0,0,40,0
20,9, White, Male,0,0,8,0
22,10, White, Female,0,0,37,0
33,9, White, Male,99999,0,56,1
22,10, White, Male,0,0,50,0
68,10, White, Female,0,0,30,0
56,13, White, Female,0,0,40,0
69,5, White, Male,0,0,40,0
41,13, White, Male,0,0,40,0
33,9, Black, Female,0,0,40,0
18,7, White, Female,0,0,8,0
17,7, Black, Male,0,0,16,0
31,7, Black, Male,0,1721,40,0
50,10, White, Male,0,0,60,1
62,6, White, Female,0,0,40,0
41,9, White, Female,0,0,52,0
20,9, White, Female,0,0,40,0
23,12, White, Male,0,0,30,0
18,9, White, Male,0,0,20,0
42,5, White, Male,0,0,40,0
23,13, White, Male,0,0,40,0
